,#,Date-Time (EST/EDT),Ch:1 - Differential Pressure   (kpa),Ch:2 - Absolute Pressure   (kpa),Ch:3 - Temperature   (°C),Water Level   (m),Barometric Pressure   (kpa),Rh_ft,tau_b_Rh_Pa,tau_b_h_Pa,tau_st_Rh,tau_st_h
14328,14329,2024-03-23 05:58:28,1.71114349365234,95.8571466522865,8.98996353149414,0.204564396695061,94.1460031586341,0.16687798790923974,4.4192572215369275,5.417267422086043,0.022119306756963438,0.027114556561600778
14329,14330,2024-03-23 06:01:28,1.7224794626236,95.8614864094825,8.98996353149414,0.205689711089923,94.1390069468589,0.16796019189499442,4.4479161108196985,5.447067959762097,0.02226275049232017,0.02726371448596116
14330,14331,2024-03-23 06:04:28,1.72414302825928,95.8571466522865,8.98996353149414,0.205900707538959,94.1330036240272,0.1681631220462341,4.453290100209007,5.452655560576341,0.02228964843327538,0.027291681596778652
14331,14332,2024-03-23 06:07:28,1.72380769252777,95.8528069006621,8.98996353149414,0.20583037538928,94.1289992081344,0.1680954780695529,4.451498754710496,5.450793026971584,0.022280682374364806,0.027282359226506108
14332,14333,2024-03-23 06:10:28,1.74248170852661,95.8614864094825,8.98996353149414,0.20772934343061,94.1190047009559,0.16992207345518157,4.499870591822744,5.501081434299935,0.022522793536907993,0.027534063223864307
14333,14334,2024-03-23 06:13:28,1.73346030712128,95.8484671546094,8.98996353149414,0.206815025484785,94.1150068474882,0.16904254768513347,4.476579020181032,5.476868497438152,0.022406214349010974,0.027412872410321545
14334,14335,2024-03-23 06:16:28,1.74846529960632,95.8484671546094,8.98996353149414,0.20836233277772,94.1000018550031,0.17053103453246177,4.515997078438038,5.517844236742719,0.02260350997554781,0.02761796455631704
14335,14336,2024-03-23 06:19:28,1.7514636516571,95.8484671546094,8.98996353149414,0.208643661376435,94.0970035029523,0.17080169928863595,4.523164813340191,5.525294371161719,0.022639385987987336,0.027655254037407068
14336,14337,2024-03-23 06:22:28,1.74946475028992,95.8484671546094,8.98996353149414,0.208432664927399,94.0990024043195,0.1705986998338618,4.517788988657031,5.519706770347476,0.022612478861002518,0.02762728692658958
14337,14338,2024-03-23 06:25:28,1.76882255077362,95.8658261722502,8.98996353149414,0.210401965118407,94.0970036214766,0.17249356842448335,4.567968834470621,5.571857711280557,0.022863639485271838,0.027888313294220184
14338,14339,2024-03-23 06:28:28,1.75880169868469,95.8528069006621,8.98996353149414,0.209417315022903,94.0940052019774,0.17154607617666828,4.542877376867571,5.545782240814016,0.02273805149166141,0.027757800110404882
14339,14340,2024-03-23 06:31:28,1.77681815624237,95.8658261722502,8.98996353149414,0.211245950914554,94.0890080160078,0.17330579682385064,4.5894782394221805,5.59420811453761,0.022971298556114024,0.028000181737490536
14340,14341,2024-03-23 06:34:28,1.78011894226074,95.8681217739625,8.89078140258789,0.211596156696122,94.0880028317017,0.1736428500713518,4.5984375797219785,5.603523083595819,0.02301625637273473,0.02804694456467453
14341,14342,2024-03-23 06:37:28,1.78916668891907,95.8701659405895,8.98996353149414,0.212511929608773,94.0809992516704,0.17452429885557358,4.621746568940138,5.6277337194231505,0.023132808294823972,0.028167984402395867
14342,14343,2024-03-23 06:40:28,1.79750418663025,95.8745057145005,8.98996353149414,0.21335591540492,94.0770015278703,0.17533673975448794,4.643261601297501,5.650084122680203,0.023240495532009277,0.02827985284566622
14343,14344,2024-03-23 06:43:28,1.80246865749359,95.8854805731397,8.89078140258789,0.213846767453724,94.0830119156462,0.17580928472173504,4.655809446782675,5.663124115719117,0.02330341599553237,0.02834526168035719
14344,14345,2024-03-23 06:46:28,1.80746591091156,95.8854805731397,8.89078140258789,0.214409420143125,94.0780146622282,0.17635098772900754,4.670154911998586,5.678024373749955,0.02337521840656249,0.028419840959277926
14345,14346,2024-03-23 06:49:28,1.81215417385101,95.8941600061584,8.89078140258789,0.214831409660175,94.0820058323073,0.17675728973020674,4.6809146662312715,5.689199567273063,0.023429073494868828,0.02847577541846837
14346,14347,2024-03-23 06:52:28,1.81949877738953,95.8984997310252,8.89078140258789,0.215605057108101,94.0790009536356,0.17750223179729896,4.700642340561801,5.709687422065454,0.023527815122249305,0.028578321926984326
14347,14348,2024-03-23 06:55:28,1.82951307296753,95.9115189390556,8.89078140258789,0.216589699314552,94.082005866088,0.17845044289000728,4.725753017565936,5.7357628736194,0.0236534999379286,0.028708835665095505
14348,14349,2024-03-23 06:58:28,1.83418810367584,95.9201984389342,8.89078140258789,0.217082020417778,94.0860103352583,0.1789245916754696,4.738309501132945,5.748800599396387,0.023716348077086287,0.028774092534151162
14349,14350,2024-03-23 07:01:28,1.82418704032898,95.9201984389342,8.89078140258789,0.216097378211327,94.0960113986052,0.1779763229271237,4.713197297283043,5.722725147842441,0.02359065561918656,0.028643578796039983
14350,14351,2024-03-23 07:04:28,1.8298944234848,95.9418972861348,8.89078140258789,0.216660030900727,94.11200286265,0.17851817666638423,4.727546754207441,5.737625405873252,0.02366247800965194,0.02871815807496058
14351,14352,2024-03-23 07:07:28,1.84759521484375,95.963596272627,8.89078140258789,0.218488652141279,94.1160010577833,0.18027946121591568,4.774189371843704,5.786051244473442,0.023895935227848338,0.028960540731452798
14352,14353,2024-03-23 07:10:28,1.84224951267242,95.9592564641853,8.89078140258789,0.217925999451878,94.1170069515128,0.17973748519126645,4.759836676538189,5.771150986442604,0.02382409662852751,0.028885961452532062
14353,14354,2024-03-23 07:13:28,1.85561060905457,95.9766157313824,8.89078140258789,0.219262299589205,94.1210051223278,0.1810247396290595,4.79392595334388,5.806539099265834,0.02399472143769766,0.02906308723996875
14354,14355,2024-03-23 07:16:28,1.84593176841736,95.9679360866405,8.89078140258789,0.218277657382754,94.1220043182231,0.18007621580039582,4.7688069944164235,5.780463647711888,0.023868995169053716,0.028932573501857572
14355,14356,2024-03-23 07:19:28,1.85961496829987,95.9766157313824,8.89078140258789,0.219684289106255,94.1170007630825,0.1814312850696056,4.804692154376077,5.817714292788942,0.024048608793744458,0.0291190216991592
14356,14357,2024-03-23 07:22:28,1.85860896110535,95.9766157313824,8.89078140258789,0.21961395752008,94.118006770277,0.18136352602881947,4.80289774867847,5.81585176053509,0.02403962737323873,0.029109699289294126
14357,14358,2024-03-23 07:25:28,1.85961496829987,95.9766157313824,8.89078140258789,0.219684289106255,94.1170007630825,0.1814312850696056,4.804692154376077,5.817714292788942,0.024048608793744458,0.0291190216991592
14358,14359,2024-03-23 07:28:28,1.86227142810822,95.9722759062256,8.89078140258789,0.219965615450955,94.1100044781174,0.1817023271011818,4.81186993257525,5.825164421804347,0.024084535253624504,0.029156311338619498
14359,14360,2024-03-23 07:31:28,1.87028682231903,95.9852953984109,8.89078140258789,0.220809594485056,94.1150085760919,0.18251550951629153,4.833404758658057,5.8475148088505895,0.024192322098497608,0.029268180257000526
14360,14361,2024-03-23 07:34:28,1.87531697750092,95.9983149407412,8.89078140258789,0.221301915588282,94.1229979632403,0.18298990492318504,4.84596777329304,5.860552534627577,0.024255202927179136,0.029333437126056187
14361,14362,2024-03-23 07:37:28,1.87296950817108,95.9939750877261,8.89078140258789,0.221090920829757,94.121005579555,0.18278658908829531,4.840583531008805,5.854964937866023,0.024228253534338974,0.029305469896460965
14362,14363,2024-03-23 07:40:28,1.87596797943115,95.9939750877261,8.89078140258789,0.221372247174457,94.1180071082949,0.18305767804053608,4.847762551768479,5.862415066881428,0.02426418621352516,0.029342759535921262
14363,14364,2024-03-23 07:43:28,1.87896633148193,95.9939750877261,8.89078140258789,0.221653573519157,94.1150087562442,0.1833287763710683,4.8549418208855615,5.869865195896833,0.0243001201357983,0.02938004917538156
14364,14365,2024-03-23 07:46:28,1.88963150978088,95.9896352402827,8.89078140258789,0.222778878897958,94.1000037305018,0.1844132634372043,4.883661379897596,5.899665711958483,0.024443868250603167,0.029529207733222894
14365,14366,2024-03-23 07:49:28,1.88794815540314,95.9809555621108,8.89078140258789,0.222567884139433,94.0930074067077,0.18420991069061107,4.8782761601117555,5.894078115196927,0.024416913965138683,0.029501240503627662
14366,14367,2024-03-23 07:52:28,1.89662766456604,95.9896352402827,8.89078140258789,0.223482194759709,94.0930075757166,0.18509114398105025,4.901613120300975,5.918291034497023,0.024533720913012452,0.029622431831873772
14367,14368,2024-03-23 07:55:28,1.88061010837555,95.9766157313824,8.89078140258789,0.221864568277682,94.0960056230068,0.18353210627230082,4.860326435676925,5.875452792658389,0.024327071393123827,0.02940801640497679
14368,14369,2024-03-23 07:58:28,1.87828898429871,95.9852953984109,8.89078140258789,0.221583241932982,94.1070064141122,0.18326100090932684,4.853146980325602,5.868002663642983,0.024291136538704718,0.02937072676551649
14369,14370,2024-03-23 08:01:28,1.87060904502869,95.9766157313824,8.89078140258789,0.220809594485056,94.1060066863537,0.18251550951629153,4.833404758658057,5.8475148088505895,0.024192322098497608,0.029268180257000526
14370,14371,2024-03-23 08:04:28,1.89259696006775,96.0006082714695,8.79150772094727,0.223058658449498,94.1080113114017,0.18468291778942444,4.89083741493125,5.907117158031204,0.02447990554823199,0.029566648371805906
14371,14372,2024-03-23 08:07:28,1.87663197517395,95.9896352402827,8.89078140258789,0.221442578760632,94.1130032651087,0.18312545174403036,4.849557345766257,5.86427759913528,0.024273169577564126,0.029352081945786337
14372,14373,2024-03-23 08:10:28,1.87626385688782,95.996268495433,8.79150772094727,0.221370713905171,94.1200046385452,0.1830562005411013,4.847758121638492,5.862416422139991,0.02426428254926012,0.029342909633484193
14373,14374,2024-03-23 08:13:28,1.88862550258636,96.0136276330088,8.79150772094727,0.222636672313417,94.1250021304224,0.18427620684905766,4.880066754016764,5.89594197405842,0.024425995606128067,0.029510713687225576
14374,14375,2024-03-23 08:16:28,1.88362157344818,96.0136276330088,8.79150772094727,0.222144355154655,94.1300060595606,0.1838017373966541,4.867501688563861,5.882904259423485,0.024363104205453946,0.029445456555215088
14375,14376,2024-03-23 08:19:28,1.87594819068909,96.0049480530776,8.79150772094727,0.221370713905171,94.1289998623885,0.1830562005411013,4.847758121638492,5.862416422139991,0.02426428254926012,0.029342909633484193
14376,14377,2024-03-23 08:22:28,1.88329946994781,96.0223072352266,8.79150772094727,0.222074024131974,94.1390077652788,0.18373395838926745,4.865706741260443,5.881041728761333,0.024354120030204613,0.029436134107784923
14377,14378,2024-03-23 08:25:28,1.87797999382019,96.0309868597311,8.79150772094727,0.221581706973212,94.153006865911,0.1832595217425224,4.853142544578426,5.868004014126396,0.024291232977953357,0.029370876975774424
14378,14379,2024-03-23 08:28:28,1.8719767332077,96.0309868597311,8.79150772094727,0.22094872776909,94.1590101265234,0.1826495739647123,4.836989694880278,5.851241238167208,0.024210383789685867,0.029286974948903862
14379,14380,2024-03-23 08:31:28,1.88166213035583,96.0396665065223,8.79150772094727,0.221933362086614,94.1580043761665,0.1835984021320181,4.862116893196968,5.87731666743708,0.024336151912667508,0.029417489212924856
14380,14381,2024-03-23 08:34:28,1.88065612316132,96.0396665065223,8.79150772094727,0.221863031063933,94.159010383361,0.1835306248822143,4.860321992438472,5.875454136774928,0.02432716797038754,0.02940816676549469
14381,14382,2024-03-23 08:37:28,1.89268243312836,96.0526860184966,8.79150772094727,0.223058658449498,94.1600035853682,0.18468291778942444,4.89083741493125,5.907117158031204,0.02447990554823199,0.029566648371805906
14382,14383,2024-03-23 08:40:28,1.87398219108582,96.0309868597311,8.79150772094727,0.22115972083713,94.1570046686453,0.18285288461489063,4.8423738383985215,5.856828830153587,0.024237332819801314,0.029314942291193965
14383,14384,2024-03-23 08:43:28,1.8716413974762,96.026647044693,8.79150772094727,0.22094872776909,94.1550056472169,0.1826495739647123,4.836989694880278,5.851241238167208,0.024210383789685867,0.029286974948903862
14384,14385,2024-03-23 08:46:28,1.87029993534088,96.0223072352266,8.79150772094727,0.220808065723729,94.1520072998858,0.18251403646279332,4.833400343502001,5.847516176842929,0.024192418158186572,0.029268330054043667
14385,14386,2024-03-23 08:49:28,1.86830759048462,96.0223072352266,8.79150772094727,0.220597072655688,94.153999644742,0.18231073460782513,4.828016432901579,5.841928584856524,0.024165470293885036,0.029240362711753436
14386,14387,2024-03-23 08:52:28,1.87029993534088,96.0223072352266,8.79150772094727,0.220808065723729,94.1520072998858,0.18251403646279332,4.833400343502001,5.847516176842929,0.024192418158186572,0.029268330054043667
14387,14388,2024-03-23 08:55:28,1.87498164176941,96.0309868597311,8.79150772094727,0.221230051859811,94.1560052179617,0.1829206560041096,4.844168583954967,5.858691360815739,0.024246315985254896,0.02932426473862413
14388,14389,2024-03-23 08:58:28,1.87471199035645,96.0417137773337,8.89078140258789,0.221231584002107,94.1670017869772,0.1829221323920076,4.844173010340745,5.858690002373725,0.024246219718530075,0.02932411471619111
14389,14390,2024-03-23 09:01:28,1.87437009811401,96.0373738686019,8.89078140258789,0.221231584002107,94.1630037704879,0.1829221323920076,4.844173010340745,5.858690002373725,0.024246219718530075,0.02932411471619111
14390,14391,2024-03-23 09:04:28,1.88105070590973,96.0460536916371,8.89078140258789,0.221864568277682,94.1650029857274,0.18353210627230082,4.860326435676925,5.875452792658389,0.024327071393123827,0.02940801640497679
14391,14392,2024-03-23 09:07:28,1.87972247600555,96.0547335369589,8.89078140258789,0.221723905105332,94.1750110609533,0.1833965524188314,4.856736676964639,5.8717277281506846,0.0243091038105687,0.029389371585246633
14392,14393,2024-03-23 09:10:28,1.87038540840149,96.0503936115122,8.89078140258789,0.220809594485056,94.1800082031107,0.18251550951629153,4.833404758658057,5.8475148088505895,0.024192322098497608,0.029268180257000526
14393,14394,2024-03-23 09:13:28,1.8780654668808,96.0590734679773,8.89078140258789,0.221583241932982,94.1810080010965,0.18326100090932684,4.853146980325602,5.868002663642983,0.024291136538704718,0.02937072676551649
14394,14395,2024-03-23 09:16:28,1.87506055831909,96.0590734679773,8.89078140258789,0.221301915588282,94.1840129096582,0.18298990492318504,4.84596777329304,5.860552534627577,0.024255202927179136,0.029333437126056187
14395,14396,2024-03-23 09:19:28,1.88440406322479,96.0634134045674,8.89078140258789,0.222216226208558,94.1790093413426,0.18387100115922547,4.869301103985868,5.884765453927671,0.024371991708573966,0.02945462845430229
14396,14397,2024-03-23 09:22:28,1.8780654668808,96.0590734679773,8.89078140258789,0.221583241932982,94.1810080010965,0.18326100090932684,4.853146980325602,5.868002663642983,0.024291136538704718,0.02937072676551649
14397,14398,2024-03-23 09:25:28,1.86670982837677,96.0417137773337,8.89078140258789,0.220387604968006,94.1750039489569,0.18210890775049243,4.82263706601155,5.836339615327482,0.02413842727657207,0.02921224579781008
14398,14399,2024-03-23 09:28:28,1.87738823890686,96.0503936115122,8.89078140258789,0.221512910346807,94.1730053726053,0.1831932260336374,4.851352155285566,5.866140131389131,0.02428215301929199,0.029361404355651412
14399,14400,2024-03-23 09:31:28,1.87905180454254,96.0460536916371,8.89078140258789,0.221653573519157,94.1670018870945,0.1833287763710683,4.8549418208855615,5.869865195896833,0.0243001201357983,0.02938004917538156
14400,14401,2024-03-23 09:34:28,1.87836790084839,96.0373738686019,8.89078140258789,0.221583241932982,94.1590059677536,0.18326100090932684,4.853146980325602,5.868002663642983,0.024291136538704718,0.02937072676551649
14401,14402,2024-03-23 09:37:28,1.86500680446625,96.0200142893916,8.89078140258789,0.220246941795656,94.1550074849254,0.18197337852078793,4.819047959389723,5.8326145508197795,0.024120462957882317,0.029193600978079933
14402,14403,2024-03-23 09:40:28,1.85966765880585,96.0156744085182,8.89078140258789,0.219684289106255,94.1560067497123,0.1814312850696056,4.804692154376077,5.817714292788942,0.024048608793744458,0.0291190216991592
14403,14404,2024-03-23 09:43:28,1.87268686294556,96.0286940678535,8.89078140258789,0.221020589243581,94.1560072049079,0.18271881831582026,4.838788814630744,5.8531024056121455,0.02421927055880486,0.02929614748659576
14404,14405,2024-03-23 09:46:28,1.87537610530853,96.0373738686019,8.89078140258789,0.221301915588282,94.1619977632934,0.18298990492318504,4.84596777329304,5.860552534627577,0.024255202927179136,0.029333437126056187
14405,14406,2024-03-23 09:49:28,1.8666900396347,96.0286940678535,8.89078140258789,0.220387604968006,94.1620040282187,0.18210890775049243,4.82263706601155,5.836339615327482,0.02413842727657207,0.02921224579781008
14406,14407,2024-03-23 09:52:28,1.85434818267822,96.0243541758367,8.89078140258789,0.21919196800303,94.1700059931585,0.18095698411015487,4.7921316409133,5.804676567011982,0.02398574048401523,0.029053764830103676
14407,14408,2024-03-23 09:55:28,1.85868787765503,96.0286940678535,8.89078140258789,0.21961395752008,94.1700061901984,0.18136352602881947,4.80289774867847,5.81585176053509,0.02403962737323873,0.029109699289294126
14408,14409,2024-03-23 09:58:28,1.87137830257416,96.0373738686019,8.89078140258789,0.220879926071231,94.1659955660278,0.18258327852978842,4.835199428454578,5.849377341104441,0.024201304840880213,0.0292775026668656
14409,14410,2024-03-23 10:01:28,1.86774218082428,96.0307412860255,8.98996353149414,0.220529794672165,94.1629991052013,0.18224591018105857,4.826230018432648,5.840062550365039,0.02415629073074198,0.02923073461346362
14410,14411,2024-03-23 10:04:28,1.88343751430511,96.0524412420552,8.98996353149414,0.222147434114779,94.1690037277501,0.18380470464772417,4.867509960682733,5.882900823274364,0.024362905476109035,0.029445149129731656
14411,14412,2024-03-23 10:07:28,1.87342989444733,96.0394212517224,8.98996353149414,0.221092451869596,94.1659913572751,0.18278806438860903,4.840587327787355,5.854962819203068,0.0242281520671389,0.02930531357564382
14412,14413,2024-03-23 10:10:28,1.86774218082428,96.0307412860255,8.98996353149414,0.220529794672165,94.1629991052013,0.18224591018105857,4.826230018432648,5.840062550365039,0.02415629073074198,0.02923073461346362
14413,14414,2024-03-23 10:13:28,1.86774218082428,96.0307412860255,8.98996353149414,0.220529794672165,94.1629991052013,0.18224591018105857,4.826230018432648,5.840062550365039,0.02415629073074198,0.02923073461346362
14414,14415,2024-03-23 10:16:28,1.87442266941071,96.0394212517224,8.98996353149414,0.221233116168954,94.1649985823117,0.18292360880384134,4.844176810398928,5.85868788641258,0.024246118178411453,0.0293239583161889
14415,14416,2024-03-23 10:19:28,1.86308681964874,96.0350812660881,8.98996353149414,0.220037469624413,94.1719944464394,0.18177155604106296,4.81366818816968,5.827024815131771,0.02409341614275435,0.02916547802155598
14416,14417,2024-03-23 10:22:28,1.88080084323883,96.0458088975411,9.08905410766602,0.221867950234638,94.1650080543022,0.18353536541503596,4.860341286833275,5.875455971724883,0.02432690166855123,0.029407737285703974
14417,14418,2024-03-23 10:25:28,1.85710322856903,96.0241085852378,9.08905410766602,0.219476634154195,94.1670053566687,0.18123122728405758,4.7993236313899414,5.812129689897058,0.024021497085536306,0.029090777603215465
14418,14419,2024-03-23 10:28:28,1.86712408065796,96.0371287559047,9.08905410766602,0.22046129371673,94.1700046752468,0.18217990793427635,4.824446373929785,5.838205217708507,0.02414724103052773,0.029221290413651867
14419,14420,2024-03-23 10:31:28,1.86278438568115,96.0327886934441,9.08905410766602,0.220039296761358,94.1700043077629,0.18177331643049247,4.813679111346644,5.827029991503604,0.024093348901839336,0.029165356352036285
14420,14421,2024-03-23 10:34:28,1.85912191867828,96.0371287559047,9.08905410766602,0.219617299805986,94.1780068372264,0.18136674604937017,4.802912408128964,5.815854765298702,0.024039459572877904,0.029109422290420704
14421,14422,2024-03-23 10:37:28,1.83642375469208,96.0154284993181,9.08905410766602,0.217366649377334,94.179004744626,0.17919872769337883,4.745499445224465,5.756253558872518,0.02375209713870861,0.028811107295137427
14422,14423,2024-03-23 10:40:28,1.84681284427643,96.0218165148684,9.18808364868164,0.21842315144568,94.1750036705919,0.1802163656414909,4.772412288208573,5.784187958058645,0.023886677876633924,0.028950775035388863
14423,14424,2024-03-23 10:43:28,1.84781885147095,96.0218165148684,9.18808364868164,0.218493484835099,94.1739976633974,0.1802841164781493,4.774206436726961,5.786050496628545,0.023895657873569114,0.02896009733534227
14424,14425,2024-03-23 10:46:28,1.83512842655182,96.0131362753974,9.18808364868164,0.217227483825557,94.1780078488456,0.1790646913230822,4.741914144215802,5.752524802370334,0.023734029845115263,0.028792295936180882
14425,14426,2024-03-23 10:49:28,1.84415638446808,96.0261566429614,9.18808364868164,0.218141817888004,94.1820002584933,0.1799453681696648,4.765235849709146,5.776737803779041,0.023850758667566255,0.028913485835575216
14426,14427,2024-03-23 10:52:28,1.83354377746582,96.0325450957829,9.28702163696289,0.217018281780325,94.1990013183171,0.1788632041038408,4.736542103588414,5.746940708409523,0.0237070178124235,0.02876419606573083
14427,14428,2024-03-23 10:55:28,1.83286643028259,96.023864669483,9.28702163696289,0.216947947714666,94.1909982392004,0.17879546494372314,4.734748278046898,5.745078166222718,0.023698039479045467,0.028754873796481804
14428,14429,2024-03-23 10:58:28,1.83656179904938,96.0455657770204,9.28702163696289,0.217369952108622,94.209003977971,0.1792019087248881,4.745511464873808,5.756253419343597,0.023751910648401417,0.02881080741197618
14429,14430,2024-03-23 11:01:28,1.8315908908844,96.0345935882749,9.38586807250977,0.21680907571219,94.2030026973905,0.178661718212919,4.731169581894328,5.741355867101276,0.023680001612090187,0.02873609027011585
14430,14431,2024-03-23 11:04:28,1.8509486913681,96.051954836515,9.38586807250977,0.218848783227658,94.2010061451469,0.18062637774310114,4.783196045654734,5.795369688582848,0.0239403995378869,0.02900643513043401
14431,14432,2024-03-23 11:07:28,1.83393168449402,96.0389338919775,9.38586807250977,0.217090414679841,94.2050022074834,0.17893267634244941,4.738344867530356,5.748806049374603,0.02371591467174431,0.028773379216366666
14432,14433,2024-03-23 11:10:28,1.82829666137695,96.0323018681065,9.48462295532227,0.216529530202857,94.2040052067296,0.17839249668770124,4.724002845479659,5.73390773603759,0.023644003485869477,0.028698656400737446
14433,14434,2024-03-23 11:13:28,1.83432626724243,96.0453230255709,9.48462295532227,0.217092213548289,94.2109967583284,0.17893440886656908,4.738353194975879,5.74880812576406,0.023715828106770528,0.028773234015983928
14434,14435,2024-03-23 11:16:28,1.82869112491608,96.0386917043271,9.58331680297852,0.2165310247778,94.210000579411,0.17839393604131368,4.724002920379791,5.733901140934899,0.02364387394935399,0.028698465707854046
14435,14436,2024-03-23 11:19:28,1.82337820529938,96.0473726456779,9.58331680297852,0.21603867290559,94.2239944403786,0.1779197898838488,4.711447180637425,5.720863300446667,0.023581031835830164,0.02863321065567242
14436,14437,2024-03-23 11:22:28,1.82302975654602,96.0430321722167,9.58331680297852,0.215968336923846,94.2200024156707,0.17785205707236773,4.709653565863613,5.719000751805499,0.02357205470301707,0.0286238885053608
14437,14438,2024-03-23 11:25:28,1.82308232784271,96.0450825022697,9.68194961547852,0.215970125035071,94.222000174427,0.17785377899740076,4.70966064082852,5.719001323482439,0.023571958557525148,0.028623731616434295
14438,14439,2024-03-23 11:28:28,1.82710647583008,96.0581041854207,9.68194961547852,0.216392144983278,94.2309977095906,0.17826018869112134,4.720422581054681,5.730176631372545,0.023625822312975053,0.028679664286438054
14439,14440,2024-03-23 11:31:28,1.81740128993988,96.0364014080273,9.68194961547852,0.215407431770796,94.2190001180874,0.1773119323668348,4.695312260019701,5.704100912962321,0.023500144585439555,0.028549154723096066
14440,14441,2024-03-23 11:34:28,1.81410706043243,96.0341111063453,9.78049087524414,0.215057527834294,94.2200040459129,0.17697501065659801,4.686351485623897,5.694787989115862,0.02345516282312638,0.028502381850283785
14441,14442,2024-03-23 11:37:28,1.81476449966431,96.029770491212,9.78049087524414,0.215127865168632,94.2150059915477,0.17704273714661134,4.6881449034398495,5.696650542874424,0.023464138869206598,0.028511703921367846
14442,14443,2024-03-23 11:40:28,1.80976724624634,96.029770491212,9.78049087524414,0.214635503828269,94.2200032449657,0.17656866408613447,4.6755913062793395,5.68361266656458,0.02340130818603677,0.028446449423779843
14443,14444,2024-03-23 11:43:28,1.82018268108368,96.0491836152055,9.87894058227539,0.215692349318066,94.2290009341218,0.17758628959337808,4.702498710863688,5.71155012548439,0.023535844280918757,0.028586111899512486
14444,14445,2024-03-23 11:46:28,1.80683469772339,96.044842901492,9.87894058227539,0.214355927115645,94.2380082037686,0.17629948482646562,4.668424020912147,5.676161561995372,0.023365301629887862,0.028408993356624047
14445,14446,2024-03-23 11:49:28,1.80281710624695,96.0318207937816,9.87894058227539,0.213933899051722,94.2290036875347,0.17589316961355675,4.65766476258605,5.66498622615672,0.023311451912086518,0.02835306118518552
14446,14447,2024-03-23 11:52:28,1.79318428039551,96.0251903336561,9.97732925415039,0.212951219226795,94.2320060532606,0.1749471589422396,4.632574712082722,5.638916568076081,0.023185741796138113,0.02822241878072115
14447,14448,2024-03-23 11:55:28,1.81054973602295,96.0425534377641,9.97732925415039,0.214709689219439,94.2320037017412,0.17664009208666223,4.677403329600816,5.68548059157399,0.023410106175657225,0.028455468756795135
14448,14449,2024-03-23 11:58:28,1.80788671970367,96.0468942277203,9.97732925415039,0.214428334020616,94.2390075080167,0.17636919802664477,4.670230095238636,5.6780303478143255,0.02337420459390164,0.0284181807606233
14449,14450,2024-03-23 12:01:28,1.80120611190796,96.0382126533796,9.97732925415039,0.213724946023558,94.2370065414717,0.17569200413025257,4.652298101723731,5.659404738415151,0.02328445610685788,0.02832496077019365
14450,14451,2024-03-23 12:04:28,1.81428456306458,96.0532865682452,10.075626373291,0.215063162679999,94.2390020051806,0.17698043632133958,4.6863749492591324,5.694791125172881,0.02345486976947347,0.028501898728013505
14451,14452,2024-03-23 12:07:28,1.80928730964661,96.0532865682452,10.075626373291,0.214570786347648,94.2439992585986,0.1765063526194348,4.673821392320078,5.681753186305174,0.02339204038720312,0.028436645059343058
14452,14453,2024-03-23 12:10:28,1.81965661048889,96.0706501330263,10.075626373291,0.2156258784884,94.2509935225374,0.17752228160645905,4.700722807267277,5.709691626735972,0.02352667946133458,0.02857647434935114
14453,14454,2024-03-23 12:13:28,1.80763030052185,96.057627451083,10.075626373291,0.214430107395548,94.2499971505611,0.17637090543575062,4.670234802176223,5.678028060914407,0.023374089837865642,0.02841800115400868
14454,14455,2024-03-23 12:16:28,1.80597329139709,96.0619683394924,10.075626373291,0.214219088967397,94.2559950480953,0.17616773907995395,4.6648550339932076,5.672440372828231,0.023347164599597514,0.028390035296006984
14455,14456,2024-03-23 12:19:28,1.79833924770355,96.0553388823625,10.1738624572754,0.213447118670878,94.256999634659,0.17542453928241916,4.645134522611378,5.65194917282242,0.02324832574789878,0.02828730897689349
14456,14457,2024-03-23 12:22:28,1.79499900341034,96.0509979234089,10.1738624572754,0.213095417908841,94.2559989199985,0.17508596957734157,4.636169403866877,5.642636351719685,0.023203456433581574,0.028240699455129505
14457,14458,2024-03-23 12:25:28,1.81035900115967,96.0683617926534,10.1738624572754,0.214713241414214,94.2580027914937,0.17664351226664632,4.677412181793645,5.685475328792338,0.023409871453711227,0.028455103255244193
14458,14459,2024-03-23 12:28:28,1.80067360401154,96.0596798468878,10.1738624572754,0.213728479280508,94.2590062428763,0.17569540566174702,4.652306898692725,5.659399429704617,0.023284222606152063,0.028324596594304724
14459,14460,2024-03-23 12:31:28,1.79469656944275,96.0727027738937,10.1738624572754,0.213095417908841,94.2780062044509,0.17508596957734157,4.636169403866877,5.642636351719685,0.023203456433581574,0.028240699455129505
14460,14461,2024-03-23 12:34:28,1.78567516803741,96.0596798468878,10.1738624572754,0.212180995927543,94.2740046788504,0.174205757369676,4.61286192288516,5.618423016852527,0.023086805364040258,0.028119514698542913
14461,14462,2024-03-23 12:37:28,1.79336178302765,96.0683617926534,10.1738624572754,0.212954737604026,94.2750000096257,0.17495054582425604,4.632583465701028,5.638911223278586,0.023185509255047636,0.02822205564642389
14462,14463,2024-03-23 12:40:28,1.79270422458649,96.0727027738937,10.1738624572754,0.212884397451618,94.2799985493072,0.17488283483260952,4.630790520049616,5.637048659058023,0.023176535783052496,0.028212733742071013
